label,total_minutes,switch_count,longest_session_minutes,productive_minutes,productive_ratio,tod_morning_minutes,tod_afternoon_minutes,tod_evening_minutes,tod_night_minutes,study_minutes,social_minutes,entertainment_minutes,productivity_minutes,travel_minutes,category_count,category_entropy
drop_off,346.03,4.29,81.92,99.02,0.2862,36.44,67.92,65.82,97.72,49.88,89.87,124.4,49.14,33.76,5,2.163896
drop_off,267.37,2.57,96.66,77.86,0.2912,53.48,82.44,105.48,105.38,43.28,80.88,73.18,34.58,23.09,5,2.181199
drop_off,337.47,3.23,81.28,75.73,0.2244,36.61,71.86,70.05,86.02,29.94,73.18,82.44,45.79,25.55,5,2.178342
drop_off,282.71,1.57,64.17,97.67,0.3455,41.96,74.39,75.29,119.61,34.9,61.32,90.46,62.77,16.65,4,2.143231
drop_off,327.9,2.42,83.5,116.5,0.3553,52.81,71.71,92.05,106.96,63.54,66.38,62.91,52.96,33.94,5,2.286075
drop_off,294.8,3.98,94.95,64.48,0.2187,47.63,70.96,68.91,88.54,27.36,49.41,127.49,37.12,16.05,4,1.955325
drop_off,317.89,1.72,68.14,99.48,0.3129,30.62,75.62,60.78,116.1,70.53,87.5,122.46,28.95,29.25,5,2.11496
drop_off,248.84,3.99,99.38,121.44,0.488,55.59,83.06,78.59,111.89,59.47,40.24,76.83,61.97,31.27,5,2.25422
drop_off,226.27,3.21,94.55,66.93,0.2958,44.04,58.2,103.93,106.83,32.08,73.43,121.74,34.85,23.46,5,2.049083
drop_off,258.17,3.95,79.53,101.15,0.3918,43.2,75.06,79.77,104.8,59.51,60.68,79.47,41.64,33.02,5,2.258046
drop_off,282.88,2.97,67.33,92.07,0.3255,34.48,87.74,72.82,104.05,58.15,71.88,68.07,33.92,33.04,5,2.248356
drop_off,350.29,1.86,92.92,91.36,0.2608,52.29,88.01,87.74,94.9,44.91,54.24,99.91,46.45,17.17,4,2.135269
drop_off,237.8,2.05,90.5,118.54,0.4985,49.81,59.67,90.77,91.91,74.78,45.47,76.01,43.76,31.66,5,2.24374
drop_off,239.99,2.13,72.72,81.49,0.3396,42.2,87.94,77.07,117.52,54.85,86.68,113.68,26.64,18.78,4,2.05541
drop_off,349.06,2.38,62.55,75.53,0.2164,29.89,57.77,92.9,91.94,42.51,72.21,87.39,33.03,18.06,4,2.133149
drop_off,341.99,4.39,62.27,63.3,0.1851,45.91,66.4,86.71,100.93,28.47,66.43,98.98,34.83,17.87,4,2.071212
drop_off,243.79,2.64,82.51,111.45,0.4572,50.04,80.75,65.98,81.23,71.64,47.17,67.27,39.81,19.67,4,2.204715
drop_off,307.96,3.43,71.3,81.14,0.2635,43.71,67.99,97.4,104.14,53.18,72.44,123.76,27.96,33.74,5,2.114253
drop_off,305.77,3.11,74.41,106.78,0.3492,28.62,75.48,68.72,118.37,42.26,62.75,124.36,64.52,18.06,4,2.093208
drop_off,359.88,2.88,88.43,108.82,0.3024,41.33,59.08,80.11,112.01,69.1,41.05,116.38,39.72,17.88,4,2.074688
drop_off,269.41,2.67,74.54,113.94,0.4229,34.43,65.96,96.17,80.3,72.09,60.89,111.34,41.85,23.88,5,2.155944
drop_off,250.37,4.2,81.93,67.33,0.2689,48.45,66.33,92.2,80.68,34.55,83.68,106.15,32.78,27.38,5,2.103478
drop_off,239.79,3.37,62.04,81.52,0.34,30.95,72.07,67.84,89.21,30.43,55.02,118.3,51.09,30.49,5,2.117975
drop_off,292.45,2.32,89.84,76.73,0.2624,42.03,56.23,80.09,109.09,34.02,74.7,87.02,42.72,28.34,5,2.18705
drop_off,247.69,2.45,97.32,89.31,0.3606,43.59,79.41,103.8,103.81,45.56,83.4,69.14,43.74,33.63,5,2.243748
drop_off,330.17,2.44,96.07,54.63,0.1655,30.5,56.02,70.65,112.03,29.29,83.11,63.69,25.35,32.05,5,2.158427
drop_off,270.81,2.37,64.06,118.8,0.4387,41.98,86.03,67.6,90.76,70.46,81.41,93.26,48.34,29.07,5,2.221643
drop_off,294.52,3.57,96.15,87.25,0.2962,55.24,76.55,67.33,92.25,55.91,67.62,92.87,31.33,34.67,5,2.207449
drop_off,325.79,3.56,92.72,72.02,0.2211,53.79,73.4,69.09,114.7,31.78,58.97,71.93,40.24,15.4,4,2.162046
drop_off,355.84,1.71,65.4,120.0,0.3372,33.6,65.74,67.47,119.64,72.33,84.28,129.15,47.67,32.73,5,2.174596
drop_off,330.74,1.75,84.11,121.91,0.3686,49.58,50.64,104.55,90.89,58.45,56.03,109.8,63.46,33.98,5,2.219962
drop_off,243.67,2.97,96.23,100.24,0.4114,25.66,59.55,75.33,92.45,67.56,54.01,96.43,32.68,33.32,5,2.198985
drop_off,280.61,3.15,65.23,82.02,0.2923,55.3,74.97,96.73,70.96,27.02,77.99,92.07,55.0,16.6,4,2.097318
drop_off,273.29,2.51,92.13,110.43,0.4041,51.32,81.36,80.36,87.11,70.23,41.8,107.03,40.2,28.94,5,2.160449
drop_off,352.01,4.26,63.39,108.05,0.307,45.32,62.74,85.44,75.68,60.96,64.44,78.67,47.1,33.27,5,2.266085
drop_off,333.51,3.9,91.16,94.59,0.2836,51.64,50.39,60.67,110.35,65.31,43.72,86.14,29.28,18.08,4,2.133173
drop_off,341.82,4.12,91.45,87.12,0.2549,27.39,54.88,95.21,79.98,55.87,71.31,120.99,31.25,24.22,5,2.09781
drop_off,324.45,2.2,62.0,57.73,0.1779,26.54,62.82,86.47,93.8,29.06,87.57,60.27,28.67,30.83,5,2.157548
drop_off,247.62,4.1,62.45,123.61,0.4992,29.92,50.25,68.79,79.89,74.4,49.3,80.16,49.22,28.52,5,2.237876
drop_off,240.14,2.06,72.86,116.01,0.4831,55.74,56.5,91.76,99.62,52.1,75.0,109.2,63.91,16.52,4,2.138304
drop_off,304.22,3.09,86.19,86.75,0.2852,54.98,60.07,97.71,73.23,50.33,61.33,117.71,36.42,29.71,5,2.140192
drop_off,228.79,3.79,88.64,96.53,0.4219,24.38,79.77,64.41,99.41,42.21,70.99,117.24,54.32,16.6,4,2.094357
drop_off,348.29,4.02,78.03,95.32,0.2737,47.75,69.22,84.98,108.17,43.07,73.91,64.61,52.24,20.25,5,2.214637
drop_off,263.89,2.89,78.47,107.57,0.4076,53.55,83.86,108.61,93.18,74.95,69.36,62.99,32.61,22.06,5,2.193351
drop_off,345.87,1.92,72.67,78.29,0.2264,55.67,75.29,79.97,70.7,47.61,77.53,89.37,30.68,15.49,4,2.103113
drop_off,330.79,2.67,66.0,90.0,0.2721,34.79,50.87,79.61,85.18,58.09,69.65,72.87,31.91,16.9,4,2.16482
drop_off,353.73,4.34,66.39,86.58,0.2448,55.01,52.39,108.07,73.35,52.47,64.33,110.66,34.11,23.66,5,2.128193
drop_off,265.26,2.75,60.52,85.41,0.322,33.86,56.34,91.52,104.2,48.84,51.76,126.03,36.57,31.07,5,2.11131
drop_off,280.06,4.09,74.78,61.27,0.2188,55.05,52.52,82.35,90.85,31.09,54.09,110.73,30.18,31.14,5,2.096442
drop_off,249.32,4.42,91.47,75.65,0.3034,41.76,73.09,76.55,79.72,41.31,83.59,81.88,34.34,33.31,5,2.198713
drop_off,237.8,2.21,92.79,91.4,0.3844,39.63,68.79,60.97,95.55,41.09,88.56,76.02,50.31,26.86,5,2.203976
drop_off,233.38,4.17,98.33,112.45,0.4818,32.51,67.98,98.87,109.56,62.51,44.07,94.37,49.94,27.05,5,2.206617
drop_off,258.67,2.48,92.99,91.07,0.3521,39.44,55.84,73.64,86.0,32.15,42.95,77.26,58.91,27.66,5,2.219277
drop_off,357.94,3.29,64.81,101.69,0.2841,47.47,79.42,69.75,109.94,55.24,81.21,105.21,46.45,34.15,5,2.210451
drop_off,259.54,1.93,61.01,106.46,0.4102,44.85,80.49,63.94,93.25,64.54,80.93,60.76,41.92,20.22,5,2.200618
drop_off,347.37,1.82,70.94,82.42,0.2373,32.83,78.25,82.67,78.15,32.38,67.76,101.57,50.04,30.17,5,2.171298
drop_off,237.99,2.45,88.82,102.76,0.4318,41.6,75.16,92.32,89.78,72.81,83.39,98.68,29.96,22.38,5,2.13196
drop_off,265.73,4.15,62.23,93.19,0.3507,46.95,55.27,63.19,73.39,66.8,54.15,99.59,26.38,26.37,5,2.141346
drop_off,241.22,2.51,76.51,113.74,0.4715,48.03,69.7,87.26,96.23,51.14,51.75,112.83,62.6,34.45,5,2.202304
drop_off,309.85,1.85,96.46,76.0,0.2453,32.34,59.57,92.24,97.88,44.8,81.14,117.01,31.2,23.97,5,2.084639
drop_off,227.35,1.96,94.82,101.17,0.445,40.02,62.92,97.8,103.51,67.14,42.12,75.33,34.02,19.65,4,2.179945
drop_off,222.7,1.62,83.59,107.97,0.4848,30.68,73.31,60.36,105.09,63.28,73.48,108.8,44.69,26.0,5,2.178575
drop_off,301.42,4.25,89.77,104.35,0.3462,33.01,72.25,85.54,77.99,43.41,48.21,74.89,60.94,25.72,5,2.241391
drop_off,248.22,2.36,61.15,93.76,0.3777,43.31,76.06,85.59,90.28,55.38,56.35,78.22,38.38,17.38,4,2.186079
drop_off,245.88,3.21,89.89,84.27,0.3427,50.65,76.97,104.33,110.89,27.08,77.14,121.2,57.19,19.0,4,2.049998
drop_off,270.53,3.03,72.4,77.76,0.2874,30.93,57.24,76.7,94.98,27.72,68.34,121.91,50.04,20.05,5,2.048701
drop_off,320.79,2.94,83.87,104.31,0.3252,49.44,76.68,106.89,73.88,61.0,59.54,112.77,43.32,33.42,5,2.192458
drop_off,235.02,1.5,77.8,51.26,0.2181,47.32,88.45,64.86,88.4,25.01,42.5,60.78,26.25,20.48,5,2.199562
drop_off,310.41,2.39,61.4,128.22,0.4131,27.84,55.67,82.85,116.61,73.55,58.64,79.6,54.67,28.07,5,2.247753
drop_off,357.66,4.14,97.28,100.54,0.2811,29.59,54.5,96.24,92.76,70.73,71.84,126.67,29.81,30.86,5,2.118567
drop_off,344.1,3.58,68.62,95.67,0.278,36.72,65.1,61.86,91.62,59.75,41.13,99.43,35.93,16.27,4,2.103096
drop_off,285.2,4.13,88.4,59.28,0.2079,47.0,58.11,73.36,103.56,33.75,84.87,105.96,25.53,34.19,5,2.096052
drop_off,354.85,3.19,94.28,86.99,0.2451,41.89,78.12,99.6,105.78,34.4,80.52,129.71,52.59,15.88,4,2.031053
drop_off,323.95,2.62,96.07,67.86,0.2095,47.24,71.63,76.04,101.97,39.33,58.36,117.45,28.54,25.89,5,2.07294
drop_off,276.98,3.52,95.58,93.89,0.339,45.62,66.31,108.07,74.32,54.01,89.18,113.71,39.88,17.95,4,2.095843
drop_off,255.45,3.54,95.59,93.87,0.3675,34.99,86.73,109.14,77.25,31.88,72.27,91.55,61.99,25.78,5,2.177991
drop_off,267.83,3.88,92.99,111.43,0.416,36.68,82.94,104.04,119.53,56.63,82.55,100.16,54.79,34.54,5,2.232645
drop_off,296.16,3.72,87.36,99.0,0.3343,49.21,69.57,76.27,111.82,50.98,52.74,98.53,48.02,33.85,5,2.224708
drop_off,272.27,2.72,90.06,117.77,0.4326,27.41,75.62,82.68,111.72,71.85,80.97,75.33,45.92,22.02,5,2.205523
drop_off,345.33,1.93,62.89,59.44,0.1721,54.4,59.67,80.31,111.26,34.42,79.68,95.32,25.02,17.16,4,2.043817
drop_off,295.88,2.06,91.04,87.41,0.2954,26.28,60.14,107.55,91.1,29.83,41.18,62.18,57.58,17.42,4,2.197074
drop_off,270.05,2.79,83.59,98.06,0.3631,39.31,74.59,62.09,94.57,45.15,55.01,87.14,52.91,19.17,4,2.187807
drop_off,224.41,3.12,63.92,67.22,0.2996,46.03,74.81,77.55,118.57,40.98,75.03,120.28,26.24,22.68,5,2.041426
drop_off,288.64,3.13,63.32,52.91,0.1833,47.18,78.62,106.12,92.73,26.37,64.37,123.41,26.55,24.5,5,1.990339
drop_off,324.87,4.06,68.66,101.43,0.3122,37.14,50.41,66.42,113.14,37.07,41.72,81.69,64.36,30.54,5,2.224688
drop_off,329.32,2.66,97.0,114.55,0.3479,44.92,51.95,89.28,104.91,71.78,65.1,92.42,42.78,28.94,5,2.218839
drop_off,288.75,1.83,66.19,106.85,0.37,50.8,57.96,84.31,70.28,70.11,48.14,80.32,36.74,21.63,5,2.190176
drop_off,328.6,2.52,87.32,126.56,0.3851,51.06,59.15,82.23,105.04,65.34,78.62,63.07,61.22,18.65,4,2.210207
drop_off,347.63,2.81,74.67,60.65,0.1745,46.37,50.82,86.26,104.69,30.08,77.02,126.27,30.57,26.26,5,2.024918
drop_off,308.88,1.7,70.51,74.26,0.2404,54.36,64.31,80.07,115.96,30.32,53.95,99.01,43.95,23.45,5,2.135033
drop_off,346.93,2.84,99.86,98.62,0.2843,35.95,60.52,63.34,109.5,68.78,48.1,99.93,29.84,28.29,5,2.156075
drop_off,245.97,3.6,60.45,93.05,0.3783,25.92,81.52,65.64,103.3,45.66,51.61,70.32,47.39,17.66,4,2.21468
drop_off,301.98,3.9,67.55,85.66,0.2837,39.19,69.15,64.95,89.39,25.44,46.85,124.45,60.22,32.21,5,2.081499
drop_off,308.68,4.08,62.72,109.22,0.3539,40.43,89.49,88.31,82.35,52.07,47.31,68.89,57.15,25.2,5,2.256732
drop_off,325.48,2.8,94.83,106.46,0.3271,48.98,51.11,93.58,116.54,66.99,51.27,78.37,39.47,16.19,4,2.172037
drop_off,274.71,3.87,95.55,115.0,0.4186,44.67,80.22,67.86,99.95,55.32,77.43,68.91,59.68,27.3,5,2.251348
drop_off,260.27,4.17,65.82,105.96,0.4071,44.52,64.78,79.66,93.23,63.65,41.55,64.64,42.31,16.7,4,2.201383
drop_off,332.95,4.35,80.46,108.0,0.3244,36.36,84.85,94.42,104.76,70.86,66.76,82.9,37.14,21.16,5,2.186037
drop_off,349.28,2.97,73.7,106.7,0.3055,40.54,75.25,72.58,83.41,55.26,68.7,92.85,51.44,16.82,4,2.167372
drop_off,257.98,3.2,73.94,84.99,0.3294,33.8,83.03,85.88,90.58,39.45,55.65,123.41,45.54,33.14,5,2.1334
drop_off,256.95,3.81,71.8,97.56,0.3797,45.99,64.46,87.14,86.06,46.19,78.42,122.34,51.36,17.79,4,2.094009
drop_off,331.72,2.12,91.6,86.02,0.2593,50.57,57.32,92.37,94.85,54.09,76.23,121.33,31.94,27.77,5,2.113538
drop_off,254.39,3.32,70.1,85.05,0.3343,54.93,82.52,109.19,70.16,49.22,68.41,97.62,35.83,17.93,4,2.129167
drop_off,246.45,2.33,82.7,133.82,0.543,30.37,52.04,81.39,119.08,71.71,62.74,129.36,62.11,26.67,5,2.164238
drop_off,303.34,3.9,62.18,89.29,0.2944,51.11,61.09,87.42,83.42,48.82,45.97,72.68,40.48,22.23,5,2.23042
drop_off,329.74,1.53,73.5,123.76,0.3753,43.98,61.09,81.49,81.52,71.29,50.24,122.39,52.47,26.33,5,2.150542
drop_off,306.56,3.16,72.67,89.2,0.291,31.04,82.23,101.26,80.16,53.53,67.63,118.85,35.67,18.03,4,2.080159
drop_off,306.28,2.96,63.83,101.37,0.331,51.05,58.84,82.98,78.28,72.72,77.02,128.51,28.65,20.39,5,2.060019
drop_off,244.3,3.3,75.47,65.31,0.2674,30.83,54.01,64.1,105.62,36.02,51.94,81.59,29.3,26.59,5,2.18767
drop_off,281.95,2.32,95.27,102.34,0.363,39.73,81.58,86.2,86.1,61.96,70.75,86.61,40.38,25.83,5,2.211787
drop_off,289.86,3.3,87.96,114.31,0.3944,36.09,81.52,70.36,85.71,55.78,70.33,86.11,58.53,29.07,5,2.24553
drop_off,276.71,1.57,97.41,74.07,0.2677,31.81,77.9,82.61,110.01,37.44,51.54,102.03,36.63,24.39,5,2.13554
drop_off,274.44,1.77,70.2,82.5,0.3006,31.31,64.66,109.85,93.93,42.26,64.55,110.69,40.24,33.18,5,2.168685
drop_off,243.6,4.44,74.58,118.48,0.4864,48.34,53.6,105.79,74.62,67.68,69.96,116.71,50.8,31.92,5,2.199188
drop_off,317.34,4.08,71.14,55.67,0.1754,53.31,59.16,75.58,96.03,27.5,86.6,91.72,28.17,20.86,5,2.053148
drop_off,252.45,4.32,67.04,56.7,0.2246,41.53,87.68,104.75,81.81,29.61,72.73,114.9,27.09,34.08,5,2.074697
drop_off,333.08,2.04,64.97,88.27,0.265,38.8,80.43,96.16,77.64,34.77,43.37,67.11,53.5,31.35,5,2.265361
drop_off,350.5,1.56,80.18,62.63,0.1787,25.82,55.4,62.42,77.8,37.28,82.77,113.64,25.35,25.26,5,2.052689
drop_off,238.52,2.03,64.4,126.46,0.5302,31.94,75.61,97.73,73.35,68.08,68.69,79.55,58.37,19.92,4,2.213715
drop_off,272.84,3.12,76.16,68.46,0.2509,40.8,88.48,107.16,87.7,25.03,79.94,107.43,43.43,22.9,5,2.073298
drop_off,304.77,3.01,79.99,115.89,0.3803,49.75,58.28,89.99,88.38,60.92,77.58,96.64,54.97,23.15,5,2.199806
drop_off,261.78,2.1,60.64,96.72,0.3695,37.94,75.54,67.36,113.26,55.22,58.8,86.15,41.5,21.29,5,2.197457
drop_off,330.67,2.18,77.56,113.42,0.343,39.58,68.65,83.26,114.12,62.46,55.1,77.11,50.96,15.33,4,2.18757
drop_off,284.86,2.39,62.12,72.84,0.2557,38.88,65.46,92.67,91.67,45.79,87.39,122.79,27.05,33.45,5,2.092118
drop_off,303.75,2.94,74.1,88.24,0.2905,30.19,86.88,68.3,119.6,42.74,63.86,125.38,45.5,32.37,5,2.138865
drop_off,240.43,1.57,76.14,96.34,0.4007,49.55,68.41,91.09,84.25,60.56,41.23,75.31,35.78,25.42,5,2.220515
drop_off,227.13,1.61,91.17,80.78,0.3557,47.32,72.65,63.36,118.41,50.85,61.92,94.13,29.93,30.27,5,2.184592
drop_off,350.61,1.93,96.6,95.32,0.2719,26.98,65.36,79.72,72.09,43.9,61.99,110.58,51.42,20.34,5,2.134161
drop_off,262.41,1.95,81.88,105.46,0.4019,32.16,86.64,60.03,73.31,72.68,68.46,89.23,32.78,31.52,5,2.206611
drop_off,340.24,4.27,79.74,82.58,0.2427,26.56,68.38,104.97,100.84,38.28,43.3,92.78,44.31,34.62,5,2.210788
drop_off,357.12,3.94,73.22,130.76,0.3661,45.28,71.07,93.39,111.77,67.53,52.9,99.1,63.23,32.78,5,2.236832
drop_off,302.57,2.8,70.89,116.38,0.3846,54.08,62.02,108.64,119.57,59.13,78.91,77.17,57.25,31.3,5,2.258577
drop_off,227.18,4.03,68.76,111.65,0.4915,54.6,68.57,67.66,74.93,54.58,52.88,117.68,57.07,26.1,5,2.160875
drop_off,295.91,1.99,79.25,97.85,0.3307,53.71,52.65,75.7,114.47,43.15,60.96,83.18,54.7,16.62,4,2.177365
drop_off,280.99,1.85,69.43,96.91,0.3449,52.13,69.67,107.91,99.42,65.75,63.66,62.14,31.16,33.75,5,2.252483
drop_off,276.74,2.48,75.07,103.93,0.3755,26.65,53.28,99.81,70.42,67.47,70.53,71.54,36.46,18.18,4,2.181975
drop_off,295.65,4.48,60.08,78.33,0.2649,29.68,55.34,109.19,88.34,49.63,88.5,116.57,28.69,27.96,5,2.09803
drop_off,315.99,2.49,61.56,105.63,0.3343,42.65,89.53,90.72,111.07,66.34,68.6,62.83,39.29,32.86,5,2.263946
drop_off,246.91,3.35,81.04,74.13,0.3002,50.62,61.38,63.25,100.31,33.5,89.67,67.53,40.63,26.87,5,2.177734
drop_off,256.4,1.6,94.09,110.17,0.4297,45.28,77.8,100.51,87.94,57.17,44.81,102.45,53.0,28.78,5,2.197319
drop_off,291.24,4.45,72.37,92.91,0.319,34.45,59.63,67.44,77.76,39.68,60.05,116.49,53.23,19.7,4,2.106049
drop_off,231.12,1.72,90.81,84.09,0.3638,46.01,73.17,95.93,91.77,54.38,45.38,91.42,29.71,17.99,4,2.126567
drop_off,237.17,2.13,78.93,119.92,0.5056,25.08,56.26,69.57,73.3,57.22,67.61,101.14,62.7,33.75,5,2.24016
drop_off,224.39,2.69,88.37,102.74,0.4579,34.35,55.32,76.35,118.33,67.65,49.33,94.83,35.09,28.17,5,2.187617
drop_off,279.13,3.85,98.17,102.36,0.3667,37.31,69.48,109.42,77.41,40.74,68.33,108.99,61.62,15.15,4,2.106211
drop_off,343.79,2.75,90.83,86.16,0.2506,44.21,78.45,100.01,88.65,37.0,87.85,123.51,49.16,29.42,5,2.11937
drop_off,220.38,3.48,89.46,107.11,0.486,40.16,71.23,104.48,119.68,49.14,65.05,74.77,57.97,21.65,5,2.227658
drop_off,305.74,3.66,81.88,98.01,0.3206,41.24,80.23,62.23,86.63,55.61,87.49,116.02,42.4,24.1,5,2.13632
drop_off,277.03,4.24,84.35,113.03,0.408,31.39,62.61,89.54,92.46,56.35,63.73,121.48,56.67,33.58,5,2.192213
drop_off,262.04,2.3,81.23,84.15,0.3211,25.3,88.08,82.46,89.85,57.6,51.47,123.31,26.55,20.08,5,2.03653
drop_off,280.2,2.75,80.07,130.03,0.4641,54.48,81.79,92.0,85.31,72.93,53.68,117.01,57.1,25.93,5,2.171639
drop_off,304.03,1.85,69.39,92.11,0.303,55.66,72.43,76.43,97.25,27.56,50.67,106.29,64.55,20.75,5,2.096991
drop_off,248.04,1.89,89.98,87.44,0.3525,32.26,76.3,93.59,90.78,59.25,72.34,126.26,28.19,15.41,4,2.02029
drop_off,346.83,3.13,81.95,66.76,0.1925,26.19,89.31,103.66,112.65,35.2,44.88,125.22,31.56,21.19,5,2.004016
drop_off,220.47,1.84,78.05,93.12,0.4224,27.89,80.64,98.98,93.26,36.98,79.72,126.11,56.15,34.3,5,2.146646
drop_off,237.09,2.66,67.57,94.53,0.3987,54.24,79.01,105.55,101.02,58.4,44.16,115.23,36.13,22.06,5,2.09863
drop_off,355.72,3.57,67.77,128.01,0.3599,55.72,80.29,77.57,87.01,63.32,48.11,83.95,64.68,25.44,5,2.230185
drop_off,274.5,2.07,85.5,91.98,0.3351,48.75,79.91,63.35,119.65,62.84,65.62,116.83,29.14,19.25,4,2.076515
drop_off,251.75,3.43,67.96,119.37,0.4742,25.34,68.12,60.19,87.77,57.85,64.72,113.96,61.52,22.75,5,2.169621
drop_off,358.27,4.09,63.41,122.64,0.3423,50.98,73.79,88.07,75.82,71.7,60.78,118.63,50.95,34.39,5,2.200264
drop_off,239.01,1.6,93.41,114.56,0.4793,34.15,62.48,101.11,84.67,49.72,76.3,83.85,64.85,27.5,5,2.234023
drop_off,340.21,2.64,66.12,64.75,0.1903,34.88,66.48,63.72,96.55,27.75,88.2,69.58,37.01,20.17,5,2.117136
drop_off,230.52,3.64,94.78,77.41,0.3358,53.81,74.12,102.58,88.13,40.42,41.14,128.69,36.99,21.56,5,2.019936
drop_off,233.32,3.9,69.26,76.56,0.3281,32.85,83.66,87.51,97.07,38.21,84.42,72.78,38.35,19.25,4,2.152635
drop_off,340.3,3.16,71.9,112.54,0.3307,52.65,80.09,62.04,115.94,65.58,68.87,108.33,46.96,20.94,5,2.159798
drop_off,278.82,3.26,64.27,93.66,0.3359,39.26,68.77,78.06,97.1,57.89,42.6,64.81,35.76,33.98,5,2.273652
drop_off,257.0,3.45,82.76,101.99,0.3969,51.73,75.23,60.84,80.92,54.54,79.71,65.74,47.45,18.37,4,2.198564
drop_off,319.14,1.52,80.92,96.76,0.3032,32.75,81.79,98.81,79.38,33.47,83.19,95.68,63.29,34.79,5,2.200544
drop_off,296.66,2.53,76.18,61.41,0.207,42.9,86.43,74.38,82.45,27.97,73.34,73.47,33.44,25.56,5,2.166399
drop_off,339.86,2.72,67.65,73.04,0.2149,32.09,55.13,69.22,102.04,31.23,72.42,94.84,41.81,34.56,5,2.182604
drop_off,236.8,3.69,87.36,88.85,0.3752,28.25,58.73,107.97,98.73,58.55,42.01,129.87,30.3,29.9,5,2.065912
drop_off,311.26,1.93,88.97,119.06,0.3825,49.14,84.75,76.26,90.56,60.86,40.69,67.49,58.2,19.13,4,2.217197
drop_off,312.33,2.56,94.8,101.75,0.3258,51.46,76.49,84.5,117.46,59.02,50.08,104.45,42.74,19.14,4,2.13834
drop_off,281.24,3.74,80.97,79.94,0.2842,30.52,54.42,74.36,84.17,37.61,47.93,114.7,42.33,31.67,5,2.134601
drop_off,244.79,2.41,68.97,107.38,0.4387,30.43,84.55,101.97,118.18,63.45,78.13,64.57,43.93,24.09,5,2.227621
drop_off,257.75,2.65,99.46,91.54,0.3552,41.66,75.68,67.23,83.38,49.02,46.67,114.67,42.53,27.9,5,2.140958
drop_off,271.92,2.71,62.52,66.69,0.2453,54.63,54.28,104.94,82.6,37.74,83.1,96.15,28.95,21.2,5,2.091072
drop_off,254.2,4.27,85.1,135.14,0.5316,55.28,50.13,107.93,86.37,72.88,82.79,100.21,62.25,33.49,5,2.243291
drop_off,316.55,2.42,90.57,100.41,0.3172,32.04,82.18,89.31,101.44,52.69,40.07,73.54,47.72,17.17,4,2.19858
drop_off,313.78,4.17,72.99,120.64,0.3845,51.45,64.28,97.95,96.62,73.03,57.84,86.59,47.61,27.49,5,2.228853
drop_off,289.04,2.19,94.66,94.04,0.3253,30.56,66.49,109.8,73.63,46.54,74.49,67.22,47.5,32.92,5,2.264442
drop_off,315.33,1.79,70.26,116.45,0.3693,53.38,66.37,109.57,102.15,73.8,46.79,111.66,42.65,19.37,4,2.114972
drop_off,344.57,2.25,83.93,98.39,0.2856,47.89,87.53,72.06,93.8,69.66,86.18,102.82,28.74,16.87,4,2.084249
drop_off,258.79,4.48,91.83,88.64,0.3425,52.4,54.0,85.19,81.47,33.35,76.43,124.84,55.29,24.79,5,2.097778
drop_off,300.59,1.99,89.56,77.86,0.259,55.38,72.87,93.36,79.63,25.0,86.73,112.73,52.86,26.13,5,2.08766
drop_off,335.12,2.38,62.45,63.52,0.1895,38.38,74.75,61.57,106.29,36.71,48.97,117.91,26.81,18.95,4,2.007484
drop_off,321.37,3.56,93.34,98.6,0.3068,29.09,65.12,68.57,71.76,43.33,78.05,118.43,55.26,23.64,5,2.135856
drop_off,244.51,2.75,77.38,108.96,0.4456,46.39,56.65,95.68,105.69,67.15,44.24,71.03,41.81,16.46,4,2.185912
drop_off,343.74,2.49,78.12,112.58,0.3275,50.52,73.77,93.03,80.78,51.54,69.58,127.33,61.04,26.71,5,2.152801
drop_off,282.87,4.28,91.93,92.07,0.3255,50.74,57.85,74.78,108.63,33.61,62.25,82.1,58.47,27.13,5,2.214378
drop_off,285.08,3.71,81.34,77.81,0.2729,51.43,72.4,79.73,102.48,29.55,79.83,68.87,48.26,16.08,4,2.136327
drop_off,319.74,2.22,62.03,92.95,0.2907,51.47,71.75,63.71,96.95,65.84,48.99,121.31,27.11,30.98,5,2.09988
drop_off,231.7,1.63,79.62,80.0,0.3453,50.81,55.59,99.5,104.94,51.25,53.06,98.42,28.74,31.56,5,2.172357
drop_off,232.51,3.78,78.44,75.09,0.3229,45.8,89.71,76.88,71.66,32.39,61.11,104.37,42.69,16.6,4,2.082408
drop_off,221.61,2.47,90.3,77.96,0.3518,49.86,73.43,64.13,79.52,26.37,41.21,116.67,51.6,15.61,4,2.000596
drop_off,353.43,3.75,84.19,86.26,0.2441,47.02,89.54,75.64,103.61,29.91,66.95,86.01,56.35,30.75,5,2.205045
drop_off,331.26,1.94,86.73,86.8,0.262,41.28,61.49,86.11,108.4,50.2,54.61,71.15,36.59,25.92,5,2.243757
drop_off,241.08,1.62,77.39,102.78,0.4263,24.84,73.97,60.14,83.06,66.22,71.08,62.97,36.56,22.59,5,2.215465
drop_off,254.39,2.72,82.52,80.93,0.3181,31.55,55.97,73.47,81.39,42.27,58.07,96.11,38.66,25.6,5,2.175965
drop_off,265.03,1.63,88.57,97.71,0.3687,44.0,52.12,70.4,90.51,58.07,81.08,114.96,39.65,22.51,5,2.130029
drop_off,339.84,3.41,97.54,102.64,0.302,53.59,57.39,63.23,83.39,52.91,79.33,61.19,49.72,27.49,5,2.248493
